chr	b.nr	posrough	pos.start	pos.end	SNP.nr	meanSFA	meanSFApos	meanCor	mCorRank	SmaxmCor	SmaxmCorRank	7500Smax	7500SmaxR	7500Cor	7500CorR	7500SmaxCor	3500Smax	3500SmaxR	3500Cor	3500CorR	3500SmaxCor	7vs3	7vs3R	3vs7	3vs7R	genes
1	19	(1.98e+07,2.08e+07]	19752566	20752566	473	16.8457109852836	33.3345817143392	0.0884149773184841	0.963147792706334	-1.47347257972975	0.0445297504798464	15.1685391741573	25.2015355086372	0.19998957863291	0.999232245681382	-4.95943446437082	58.6516848067416	66.2571976967371	0.0487701950976866	0.688675623800384	0.792866703411527	-1.54399284092312	0.0790786948176583	0.000608726835632685	0.51362763915547	CAPZB, MINOS1-NBL1, MINOS1, NBL1, HTR6, TMCO4, RNF186, OTUD3, PLA2G2E, PLA2G2A, PLA2G5, PLA2G2D, PLA2G2F, PLA2G2C, UBXN10, VWA5B1
1	20	(2.08e+07,2.18e+07]	20752566	21752566	297	18.4982185050699	39.6488928420954	0.0613730401175768	0.779654510556622	-0.635278914863415	0.222648752399232	41.4606737426966	62.3800383877159	0.10725129750983	0.834548944337812	1.32777518030404	0	14.3570057581574	0.00792463068156253	0.217658349328215	-0.282457565751662	1.03877382628009	0.891362763915547	-0.0467329024333844	0.423032629558541	CAMK2N1, MUL1, FAM43B, CDA, PINK1, DDOST, KIF17, SH2D5, HP1BP3, EIF4G3, ECE1
1	21	(2.18e+07,2.28e+07]	21752566	22752566	510	14.1079746465333	33.5494592949768	0.0790795444483227	0.924760076775432	-1.30090126488182	0.0625719769673704	23.2584267337079	32.0153550863724	0.135973935339393	0.944337811900192	-2.44544294458754	0	14.3570057581574	0.0352133076279219	0.545873320537428	-1.25510772101825	-1.11054088424071	0.127063339731286	-0.0698620420528394	0.390786948176583	NBPF3, ALPL, RAP1GAP, USP48, LDLRAD2, HSPG2, CELA3B, CELA3A, CDC42, WNT4
1	22	(2.28e+07,2.38e+07]	22752566	23752566	320	25.6508629936969	43.0934881325781	0.0235745146840105	0.185028790786948	-0.162817665433831	0.457197696737044	54.6067410269663	80.5566218809981	0.0301956280361883	0.181957773512476	0.922676388361069	3.03370783483146	31.8234165067178	0.0205103407010044	0.366602687140115	-0.37280792022747	0.584420745027165	0.790403071017274	-0.304972621115062	0.219961612284069	ZBTB40, EPHA8, C1QA, C1QC, C1QB, EPHB2, LACTBL1, C1orf234, KDM1A, LUZP1, HTR1D, HNRNPR, ZNF436, C1orf213, TCEA3
1	23	(2.38e+07,2.48e+07]	23752566	24752566	381	47.8240609084407	67.7543186180422	0.042946216396345	0.523224568138196	0.762480809340098	0.950095969289827	41.4606737426966	62.3800383877159	0.0839184286639385	0.674856046065259	1.03891336829636	42.4719096876404	53.1669865642994	0.0514016754049921	0.707869481765835	0.16278841539009	0.303498300680817	0.695585412667946	0.0529296690347049	0.602687140115163	ASAP3, E2F2, ID3, MDS2, RPL11, TCEB3, PITHD1, LYPLA2, GALE, HMGCL, FUCA1, CNR2, PNRC2, SRSF10, MYOM3, IL22RA1, IFNLR1, GRHL3, STPG1, NIPAL3
1	24	(2.48e+07,2.58e+07]	24752566	25752566	361	43.2118384278432	62.3692711015402	0.0455077760107594	0.568905950095969	0.562898018705251	0.895585412667946	71.7977520910112	88.8867562380038	0.0694087865474423	0.553166986564299	2.69908256324603	0	14.3570057581574	0.00456249160581082	0.180038387715931	-0.16262086203437	2.21314409024703	0.983109404990403	-0.072664369830329	0.387332053742802	NIPAL3, RCAN3, NCMAP, SRRM1, CLIC4, RUNX3, SYF2, C1orf63, RHD, TMEM50A, RHCE
1	25	(2.58e+07,2.68e+07]	25752566	26752566	347	55.4946555152096	69.7233275595712	0.0341018052018519	0.375431861804223	0.672601074368814	0.928982725527831	60.6741566966292	84.8368522072937	0.0051816676357162	0.0533589251439539	0.180512989612762	41.4606737426966	52.341650671785	0.0920360166199827	0.941650671785029	0.215516200146601	0.0105328116779807	0.522072936660269	0.204016487355669	0.739731285988484	RHCE, TMEM57, LDLRAP1, MAN1C1, SEPN1, RP1-317E23.6, MTFR1L, AL020996.1, AUNIP, PAQR7, STMN1, PAFAH2, EXTL1, SLC30A2, TRIM63, PDIK1L, FAM110D, ZNF593, CNKSR1, CATSPER4, CEP85, SH3BGRL3, UBXN11, CD52, AIM1L, ZNF683, LIN28A
1	26	(2.68e+07,2.78e+07]	26752566	27752566	186	50.6851187038915	63.9782781704976	0.0201514164200939	0.129750479846449	0.281682104249606	0.768905950095969	89.9999991	96.8330134357006	0.0358614315444327	0.228406909788868	1.67949890534387	0	14.3570057581574	0.00466711350988574	0.183109404990403	-0.166349899958883	1.37196686010432	0.934357005758157	-0.128354433365587	0.332437619961612	LIN28A, DHDDS, HMGN2, RPS6KA1, ARID1A, PIGV, ZDHHC18, SFN, GPN2, GPATCH3, NUDC, NR0B2, C1orf172, TRNP1, FAM46B, SLC9A1, WDTC1, TMEM222, SYTL1, MAP3K6, FCN3, CD164L2, GPR3, WASF2
1	27	(2.78e+07,2.88e+07]	27752566	28752566	202	63.3132358700192	74.6683207714995	0.0395834357933425	0.473704414587332	0.976456891388226	0.980038387715931	0	10.9980806142035	-0.0111509005472646	0.0119001919385797	0.434906524223448	60.6741566966292	67.9078694817658	0.0813293220218397	0.905566218809981	1.45643488380761	0.0410698675466289	0.549712092130518	1.43910302914426	0.991554702495202	WASF2, AHDC1, FGR, IFI6, FAM76A, STX12, PPP1R8, AL109927.1, THEMIS2, RPA2, SMPDL3B, XKR8, EYA3, PTAFR, DNAJC8, AL353354.1, AL353354.2, ATPIF1, SESN2, MED18, PHACTR4
1	28	(2.88e+07,2.98e+07]	28752566	29752566	218	56.9498487042751	69.3506858293151	0.0236123706992274	0.185796545105566	0.456915567086076	0.859500959692898	0	10.9980806142035	0.0112385962935834	0.072168905950096	-0.43832682665185	64.7191004764045	71.0172744721689	0.0316491944149417	0.508637236084453	0.665179805841864	-0.215377481041984	0.353550863723608	0.61717450699416	0.912859884836852	PHACTR4, RCC1, TRNAU1AP, TAF12, RAB42, GMEB1, YTHDF2, OPRD1, EPB41, TMEM200B, SRSF4, MECR, PTPRU
1	29	(2.98e+07,3.08e+07]	29752566	30752566	508	26.8100846866813	45.5994569542624	0.0340353891775374	0.373896353166987	-0.149774195154183	0.465642994241843	0	10.9980806142035	0.0690866091624314	0.548176583493282	-2.69451036119118	0	14.3570057581574	0.0170457063610354	0.324760076775432	-0.607560013674526	-1.81944096941854	0.054510556621881	-0.274509841111293	0.233013435700576	
1	30	(3.08e+07,3.18e+07]	30752566	31752566	480	23.6283911038093	43.7919573053696	0.0645776063562146	0.818426103646833	-0.400900537376416	0.31746641074856	43.4831456325843	66.1228406909789	0.0655719030016905	0.512476007677543	1.05720534590058	0	14.3570057581574	0.0673186224496148	0.827639155470249	-2.3994372723404	0.18222080626079	0.638771593090211	-1.1697832383387	0.0452975047984645	MATN1, LAPTM5, SDC3, PUM1, NKAIN1, SNRNP40
1	31	(3.18e+07,3.28e+07]	31752566	32752566	276	14.3546175599342	31.5818547820795	0.0652894011385715	0.822648752399232	-1.20250967136127	0.0798464491362764	44.4943815775281	67.7543186180422	0.111279505697376	0.861036468330134	1.97569179980946	0	14.3570057581574	-0.0137384995143441	0.0583493282149712	0.489681259081325	1.86041151053075	0.962763915547025	0.0680478371544874	0.625335892514395	SNRNP40, ZCCHC17, FABP3, SERINC2, AC114494.1, TINAGL1, HCRTR1, PEF1, COL16A1, BAI2, SPOCD1, PTP4A2, AL136115.1, KHDRBS1, TMEM39B, KPNA6, TXLNA, CCDC28B, IQCC, DCDC2B, TMEM234, EIF3I, FAM167B, LCK
1	32	(3.28e+07,3.38e+07]	32752566	33752566	205	16.8950395679638	32.3388418145218	0.0623901034749626	0.789635316698656	-1.10188148667967	0.0986564299424184	24.2696626786517	33.1669865642994	0.0779984686028685	0.628406909788868	-1.31294926995615	80.8988755955056	79.3090211132438	0.0486232518770323	0.686756238003839	1.42509991585851	-0.411273168631179	0.272936660268714	0.529557281593488	0.889443378119002	HDAC1, MARCKSL1, TSSK3, FAM229A, BSDC1, RP1-27O5.3, ZBTB8B, ZBTB8A, ZBTB8OS, RBBP4, SYNC, KIAA1522, YARS, S100PBP, FNDC5, HPCA, TMEM54, RNF19B, FKSG48, AK2, ADC, TRIM62, ZNF362
1	33	(3.38e+07,3.48e+07]	33752566	34752566	528	12.9487529535489	28.8951828097935	0.0965805707806571	0.978119001919386	-2.03831529045156	0.0153550863723608	29.3258424033708	40.9021113243762	0.182170795566119	0.993474088291747	-1.65736961801037	49.5505613022472	58.0806142034549	0.0382782923378463	0.579270633397313	0.309312112749199	-0.69730406961204	0.204222648752399	0.00201854353809458	0.519385796545106	ZNF362, A3GALT2, PHC2, ZSCAN20, CSMD2, HMGB4, C1orf94
1	34	(3.48e+07,3.58e+07]	34752566	35752566	388	50.4878043731707	66.0764945461355	0.0194184951229962	0.122456813819578	0.312181330939007	0.789635316698656	89.9999991	96.8330134357006	0.0233354147846164	0.13320537428023	1.09286779413558	50.561797247191	58.9827255278311	0.0292040759562366	0.47831094049904	0.262332198608805	0.570137171681481	0.785412667946257	0.227388139907363	0.758157389635317	SMIM12, GJB5, GJB4, GJB3, GJA4, DLGAP3, RP11-244H3.4, ZMYM6NB, ZMYM6, ZMYM1, SFPQ, ZMYM4
1	35	(3.58e+07,3.68e+07]	35752566	36752566	187	33.5434362225267	43.8855858808108	0.0549340413206548	0.707101727447217	-0.335889477875134	0.351631477927063	0	10.9980806142035	0.0372481560734231	0.23915547024952	-1.45274958044522	87.9775272101124	82.1305182341651	0.0832990469951976	0.914395393474088	2.67644154836777	-0.124362056214696	0.404606525911708	2.03635591127252	0.998080614203455	ZMYM4, KIAA0319L, NCDN, TFAP2E, PSMB2, C1orf216, CLSPN, AGO4, AGO1, AGO3, TEKT2, ADPRHL2, COL8A2, TRAPPC3, MAP7D1, THRAP3
1	36	(3.68e+07,3.78e+07]	36752566	37752566	484	61.2414353974514	73.7353120172277	0.0307284738329598	0.308253358925144	0.729349914238516	0.943953934740883	88.9887631550562	93.3397312859885	0.0200181091878243	0.115163147792706	0.867579473053882	60.6741566966292	67.9078694817658	0.0659310636244816	0.816506717850288	1.18068488218122	0.159195005036375	0.626487523992322	1.04471349459797	0.970441458733205	THRAP3, SH3D21, EVA1B, RP11-268J15.5, STK40, LSM10, OSCP1, MRPS15, CSF3R, GRIK3
1	37	(3.78e+07,3.88e+07]	37752566	38752566	351	31.8909287027405	48.8207480923178	0.0543062517814698	0.695201535508637	-0.0640407510123693	0.524376199616123	51.5730331921348	77.5047984644914	0.0563581728336196	0.41957773512476	1.55012018561568	26.2921345685393	43.8195777351248	0.0690521353272749	0.841074856046065	-0.426771354613868	0.246353073644872	0.673320537428023	-0.247707596228855	0.250287907869482	ZC3H12A, MEAF6, SNIP1, DNALI1, GNL2, RSPO1, C1orf109, CDCA8, EPHA10, MANEAL, YRDC, C1orf122, MTF1, AL929472.1, INPP5B, SF3A3, FHL3, UTP11L, POU3F1
1	38	(3.88e+07,3.98e+07]	38752566	39752566	361	17.4869825601261	32.3898693881373	0.0741250457929978	0.893666026871401	-1.305351738025	0.0610364683301344	34.3820221280899	49.404990403071	0.083311451157192	0.667562380038388	-0.0495711129726094	0	14.3570057581574	0.0354475396678939	0.549712092130518	-1.26345645227023	-0.022321272751198	0.485220729366603	-0.420020455917857	0.169673704414587	RRAGC, MYCBP, GJA9, RHBDL2, AKIRIN1, NDUFS5, MACF1
1	39	(3.98e+07,4.08e+07]	39752566	40752566	311	20.7919975996985	40.5374280230326	0.0624234073435658	0.791170825335893	-0.590685985036045	0.238771593090211	40.4494377977528	60.3071017274472	0.089984864982434	0.720153550863724	0.92748315730455	0	14.3570057581574	-0.019820932041398	0.0333973128598848	0.706477366619503	0.896507712127776	0.86257197696737	0.197705182443615	0.733589251439539	MACF1, KIAA0754, BMP8A, PABPC4, HEYL, NT5C1A, HPCAL4, PPIE, BMP8B, OXCT2, TRIT1, MYCL, MFSD2A, CAP1, PPT1, RLF, TMCO2, ZMPSTE24
1	40	(4.08e+07,4.18e+07]	40752566	41752566	316	19.2134829539326	37.8779083376246	0.0283264474675626	0.266026871401152	-0.343375792671255	0.346257197696737	32.3595502382022	46.1612284069098	0.0647765800136459	0.504414587332054	-0.248662495253919	0	14.3570057581574	0.0175743660912235	0.332437619961612	-0.626403029393512	-0.16599772715799	0.380806142034549	-0.310436203818435	0.216890595009597	ZMPSTE24, COL9A2, SMAP2, ZFP69B, ZFP69, EXO5, ZNF684, RIMS3, NFYC, KCNQ4, CITED4, CTPS1, SLFNL1, SCMH1
1	41	(4.18e+07,4.28e+07]	41752566	42752566	460	44.9630031129899	57.1831843078508	0.015727295518668	0.0848368522072937	0.112972062374627	0.646833013435701	30.3370783483146	42.6871401151631	0.0514832458155937	0.376967370441459	-0.37648976306605	89.9999991	91.6314779270633	-0.00183267229705194	0.118618042226488	-0.0762968562822584	-0.331831284452841	0.300959692898273	-0.0475354309965856	0.422264875239923	FOXO6, EDN2, HIVEP3, GUCA2B, GUCA2A, FOXJ3
1	42	(4.28e+07,4.38e+07]	42752566	43752566	339	36.009865356536	50.3557885866767	0.00299193415371676	0.00690978886756238	0.00106449602398049	0.573128598848369	78.876403705618	90.7485604606526	-0.00361551329570927	0.0280230326295585	-0.147326962126502	0	14.3570057581574	0.00118296876148945	0.147792706333973	-0.042164548754048	-0.125553111677864	0.403071017274472	-0.0409829702285027	0.429942418426104	FOXJ3, RIMKLA, ZMYND12, PPCS, CCDC30, PPIH, YBX1, CLDN19, LEPRE1, C1orf50, CCDC23, ERMAP, ZNF691, SLC2A1, FAM183A, EBNA1BP2, WDR65, TMEM125, C1orf210
1	43	(4.38e+07,4.48e+07]	43752566	44752566	299	27.6733348835845	44.2998923271382	0.0827494476441539	0.944337811900192	-0.471680761441514	0.288675623800384	19.2134829539326	27.831094049904	0.133502277773051	0.938579654510557	-2.95959944007437	61.685392641573	68.6180422264875	0.0512260820205652	0.705182341650672	0.953729358156397	-0.872542176574707	0.163531669865643	0.058578386681391	0.611132437619962	TIE1, MPL, CDC20, ELOVL1, MED8, SZT2, HYI, PTPRF, KDM4A, ST3GAL3, ARTN, IPO13, DPH2, ATP6V0B, B4GALT2, CCDC24, SLC6A9, KLF17, DMAP1, ERI3
1	44	(4.48e+07,4.58e+07]	44752566	45752566	283	53.7928194127432	67.9298721969945	0.00799631205950346	0.0207293666026871	0.143372853274183	0.672936660268714	41.4606737426966	62.3800383877159	0.0526207868386305	0.385796545105566	0.651447361054062	89.9999991	91.6314779270633	-0.00620222118368181	0.091362763915547	-0.258207634307214	0.591929329602674	0.793090211132438	-0.158592021071609	0.308637236084453	ERI3, RNF220, TMEM53, C1orf228, KIF2C, RPS8, BEST4, PLK3, TCTEX1D4, BTBD19, PTCH2, EIF2B3, HECTD3, UROD, ZSWIM5
1	45	(4.58e+07,4.68e+07]	45752566	46752566	200	36.4784868919978	51.2700716258602	0.0243319674002939	0.198080614203455	0.0309033413964689	0.590786948176584	27.3033705134831	37.8119001919386	0.0757065021715559	0.614203454894434	-0.922718404586142	89.9999991	91.6314779270633	0.0102300828467573	0.248368522072937	0.425893468226805	-0.693544198149584	0.205758157389635	0.164308228624929	0.710556621880998	ZSWIM5, HPDL, MUTYH, TOE1, TESK2, CCDC163P, MMACHC, PRDX1, AKR1A1, NASP, CCDC17, GPBP1L1, TMEM69, IPP, MAST2, PIK3R3, TSPAN1, POMGNT1, LURAP1, RAD54L, LRRC41
1	46	(4.68e+07,4.78e+07]	46752566	47752566	359	33.5187719311866	45.094330789757	0.0464607453182494	0.586564299424184	-0.227921047792676	0.41957773512476	34.3820221280899	49.404990403071	0.0744184313887507	0.600767754318618	-0.0442796808647077	89.9999991	91.6314779270633	0.0322359225109381	0.514779270633397	1.34202909647264	-0.0214854190452939	0.486756238003839	0.535781289954529	0.890978886756238	LRRC41, UQCRH, NSUN4, FAAH, DMBX1, KNCN, MKNK1, MOB3C, ATPAF1, EFCAB14, TEX38, CYP4B1, CYP4A11, CYP4X1, CYP4Z1, CYP4A22, PDZK1IP1, TAL1, STIL
1	47	(4.78e+07,4.88e+07]	47752566	48752566	435	22.8391337809263	43.9604887411638	0.0346960789624096	0.385028790786948	-0.209547359530942	0.429174664107486	59.6629207516854	84.1650671785029	0.0420478899168323	0.281765834932821	1.43656898372287	9.10112350449438	35.7197696737044	0.0131802360841753	0.283301343570058	-0.188216807036975	1.02958706050311	0.889443378119002	-0.135183741253812	0.327831094049904	STIL, CMPK1, FOXE3, FOXD2, TRABD2B, FLJ00388, AL109659.1, SLC5A9
1	48	(4.88e+07,4.98e+07]	48752566	49752566	306	13.5160316543711	31.9493469406863	0.055601572973585	0.715547024952015	-1.0036447032983	0.118618042226488	25.2808986235955	34.6833013435701	0.0742534646470655	0.598464491362764	-1.13731794219498	0	14.3570057581574	0.019656223523912	0.356621880998081	-0.700606661879166	-0.731725478356538	0.192706333973129	-0.281318452332287	0.228023032629559	SPATA6, BEND5, AGBL4
1	49	(4.98e+07,5.08e+07]	49752566	50752566	131	8.55850909501233	24.2858480408221	0.0383024792295866	0.450287907869482	-0.984915771322847	0.123224568138196	45.5056175224719	69.4625719769674	0.0473358616027925	0.331669865642994	0.921277613536116	0	14.3570057581574	-0.0124090402643063	0.0664107485604607	0.442295350687464	0.860094877589187	0.858349328214971	0.295599311150432	0.795777351247601	AGBL4, AL645730.2, ELAVL4
